Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)

Square Error : 0.053875
n:  159, t: 0.039750, x[n]:  (-0.000050,1.000000), y[n]:  (-0.000682,0.999367), y(t):   (0.002935,0.999991), diff:   (0.003617,0.000624)
n:  160, t: 0.040000, x[n]:   (1.000000,0.000063), y[n]:   (0.999367,0.000695), y(t):  (0.999991,-0.002921), diff:  (0.000625,-0.003617)
n:  161, t: 0.040250, x[n]:  (0.000076,-1.000000), y[n]:  (0.000709,-0.999367), y(t): (-0.002908,-0.999991), diff: (-0.003617,-0.000625)
n:  162, t: 0.040500, x[n]: (-1.000000,-0.000029), y[n]: (-0.999367,-0.000661), y(t):  (-0.999991,0.002955), diff:  (-0.000624,0.003617)
n:  163, t: 0.040750, x[n]:  (-0.000042,1.000000), y[n]:  (-0.000674,0.999367), y(t):   (0.002942,0.999991), diff:   (0.003617,0.000624)
n:  164, t: 0.041000, x[n]:   (1.000000,0.000055), y[n]:   (0.999367,0.000688), y(t):  (0.999991,-0.002929), diff:  (0.000625,-0.003617)
n:  165, t: 0.041250, x[n]:  (0.000069,-1.000000), y[n]:  (0.000701,-0.999367), y(t): (-0.002915,-0.999991), diff: (-0.003617,-0.000625)
n:  166, t: 0.041500, x[n]: (-1.000000,-0.000082), y[n]: (-0.999367,-0.000714), y(t):  (-0.999991,0.002902), diff:  (-0.000625,0.003617)
n:  167, t: 0.041750, x[n]:  (-0.000095,1.000000), y[n]:  (-0.000728,0.999367), y(t):   (0.002889,0.999991), diff:   (0.003617,0.000625)
n:  168, t: 0.042000, x[n]:   (1.000000,0.000109), y[n]:   (0.999367,0.000741), y(t):  (0.999991,-0.002875), diff:  (0.000625,-0.003617)
n:  169, t: 0.042250, x[n]:  (0.000122,-1.000000), y[n]:  (0.000755,-0.999367), y(t): (-0.002862,-0.999991), diff: (-0.003617,-0.000625)
n:  170, t: 0.042500, x[n]: (-1.000000,-0.000013), y[n]: (-0.999367,-0.000646), y(t):  (-0.999991,0.002971), diff:  (-0.000624,0.003617)
n:  171, t: 0.042750, x[n]:  (-0.000027,1.000000), y[n]:  (-0.000659,0.999367), y(t):   (0.002957,0.999991), diff:   (0.003617,0.000624)
n:  172, t: 0.043000, x[n]:   (1.000000,0.000040), y[n]:   (0.999367,0.000673), y(t):  (0.999991,-0.002944), diff:  (0.000624,-0.003617)
n:  173, t: 0.043250, x[n]:  (0.000054,-1.000000), y[n]:  (0.000686,-0.999367), y(t): (-0.002931,-0.999991), diff: (-0.003617,-0.000625)
n:  174, t: 0.043500, x[n]: (-1.000000,-0.000067), y[n]: (-0.999367,-0.000699), y(t):  (-0.999991,0.002917), diff:  (-0.000625,0.003617)
n:  175, t: 0.043750, x[n]:  (-0.000080,1.000000), y[n]:  (-0.000713,0.999367), y(t):   (0.002904,0.999991), diff:   (0.003617,0.000625)
n:  176, t: 0.044000, x[n]:   (1.000000,0.000094), y[n]:   (0.999367,0.000726), y(t):  (0.999991,-0.002890), diff:  (0.000625,-0.003617)
n:  177, t: 0.044250, x[n]:  (0.000046,-1.000000), y[n]:  (0.000678,-0.999367), y(t): (-0.002938,-0.999991), diff: (-0.003617,-0.000625)
n:  178, t: 0.044500, x[n]: (-1.000000,-0.000059), y[n]: (-0.999367,-0.000692), y(t):  (-0.999991,0.002925), diff:  (-0.000625,0.003617)
n:  179, t: 0.044750, x[n]:  (-0.000073,1.000000), y[n]:  (-0.000705,0.999367), y(t):   (0.002911,0.999991), diff:   (0.003617,0.000625)
n:  180, t: 0.045000, x[n]:   (1.000000,0.000086), y[n]:   (0.999367,0.000718), y(t):  (0.999991,-0.002898), diff:  (0.000625,-0.003617)
n:  181, t: 0.045250, x[n]:  (0.000099,-1.000000), y[n]:  (0.000732,-0.999367), y(t): (-0.002885,-0.999991), diff: (-0.003617,-0.000625)
n:  182, t: 0.045500, x[n]: (-1.000000,-0.000113), y[n]: (-0.999367,-0.000745), y(t):  (-0.999991,0.002871), diff:  (-0.000625,0.003617)
n:  183, t: 0.045750, x[n]:  (-0.000065,1.000000), y[n]:  (-0.000698,0.999367), y(t):   (0.002919,0.999991), diff:   (0.003617,0.000625)
n:  184, t: 0.046000, x[n]:   (1.000000,0.000078), y[n]:   (0.999367,0.000711), y(t):  (0.999991,-0.002906), diff:  (0.000625,-0.003617)
n:  185, t: 0.046250, x[n]:  (0.000031,-1.000000), y[n]:  (0.000663,-0.999367), y(t): (-0.002953,-0.999991), diff: (-0.003617,-0.000625)
n:  186, t: 0.046500, x[n]: (-1.000000,-0.000044), y[n]: (-0.999367,-0.000677), y(t):  (-0.999991,0.002940), diff:  (-0.000624,0.003617)
n:  187, t: 0.046750, x[n]:  (-0.000058,1.000000), y[n]:  (-0.000690,0.999367), y(t):   (0.002927,0.999991), diff:   (0.003617,0.000625)
n:  188, t: 0.047000, x[n]:   (1.000000,0.000071), y[n]:   (0.999367,0.000703), y(t):  (0.999991,-0.002913), diff:  (0.000625,-0.003617)
n:  189, t: 0.047250, x[n]:  (0.000084,-1.000000), y[n]:  (0.000717,-0.999367), y(t): (-0.002900,-0.999991), diff: (-0.003617,-0.000625)
n:  190, t: 0.047500, x[n]: (-1.000000,-0.000098), y[n]: (-0.999367,-0.000730), y(t):  (-0.999991,0.002886), diff:  (-0.000625,0.003617)
n:  191, t: 0.047750, x[n]:  (-0.000111,1.000000), y[n]:  (-0.000743,0.999367), y(t):   (0.002873,0.999991), diff:   (0.003617,0.000625)
n:  192, t: 0.048000, x[n]:   (1.000000,0.000063), y[n]:   (0.999367,0.000696), y(t):  (0.999991,-0.002921), diff:  (0.000625,-0.003617)
n:  193, t: 0.048250, x[n]:  (0.000077,-1.000000), y[n]:  (0.000709,-0.999367), y(t): (-0.002907,-0.999991), diff: (-0.003617,-0.000625)
n:  194, t: 0.048500, x[n]: (-1.000000,-0.000090), y[n]: (-0.999367,-0.000722), y(t):  (-0.999991,0.002894), diff:  (-0.000625,0.003617)
n:  195, t: 0.048750, x[n]:  (-0.000042,1.000000), y[n]:  (-0.000675,0.999367), y(t):   (0.002942,0.999991), diff:   (0.003617,0.000625)
n:  196, t: 0.049000, x[n]:   (1.000000,0.000056), y[n]:   (0.999367,0.000688), y(t):  (0.999991,-0.002928), diff:  (0.000625,-0.003617)
n:  197, t: 0.049250, x[n]:  (0.000069,-1.000000), y[n]:  (0.000702,-0.999367), y(t): (-0.002915,-0.999991), diff: (-0.003617,-0.000625)
n:  198, t: 0.049500, x[n]: (-1.000000,-0.000082), y[n]: (-0.999367,-0.000715), y(t):  (-0.999991,0.002902), diff:  (-0.000625,0.003617)
n:  199, t: 0.049750, x[n]:  (-0.000096,1.000000), y[n]:  (-0.000728,0.999367), y(t):   (0.002888,0.999991), diff:   (0.003617,0.000625)
n:  200, t: 0.050000, x[n]:   (1.000000,0.000048), y[n]:   (0.999367,0.000681), y(t):  (0.999991,-0.002936), diff:  (0.000625,-0.003617)
n:  201, t: 0.050250, x[n]:  (0.000062,-1.000000), y[n]:  (0.000694,-0.999367), y(t): (-0.002923,-0.999991), diff: (-0.003617,-0.000625)
n:  202, t: 0.050500, x[n]: (-1.000000,-0.000075), y[n]: (-0.999367,-0.000707), y(t):  (-0.999991,0.002909), diff:  (-0.000625,0.003617)
n:  203, t: 0.050750, x[n]:  (-0.000088,1.000000), y[n]:  (-0.000721,0.999367), y(t):   (0.002896,0.999991), diff:   (0.003617,0.000625)
n:  204, t: 0.051000, x[n]:   (1.000000,0.000102), y[n]:   (0.999367,0.000734), y(t):  (0.999991,-0.002883), diff:  (0.000625,-0.003617)
n:  205, t: 0.051250, x[n]:  (0.000115,-1.000000), y[n]:  (0.000747,-0.999367), y(t): (-0.002869,-0.999991), diff: (-0.003617,-0.000625)
n:  206, t: 0.051500, x[n]: (-1.000000,-0.000128), y[n]: (-0.999367,-0.000761), y(t):  (-0.999991,0.002856), diff:  (-0.000625,0.003617)
n:  207, t: 0.051750, x[n]:  (-0.000142,1.000000), y[n]:  (-0.000774,0.999367), y(t):   (0.002842,0.999991), diff:   (0.003616,0.000625)
n:  208, t: 0.052000, x[n]:   (1.000000,0.000033), y[n]:   (0.999367,0.000665), y(t):  (0.999991,-0.002951), diff:  (0.000625,-0.003617)
n:  209, t: 0.052250, x[n]:  (0.000046,-1.000000), y[n]:  (0.000679,-0.999367), y(t): (-0.002938,-0.999991), diff: (-0.003617,-0.000624)
n:  210, t: 0.052500, x[n]: (-1.000000,-0.000060), y[n]: (-0.999367,-0.000692), y(t):  (-0.999991,0.002924), diff:  (-0.000625,0.003617)
n:  211, t: 0.052750, x[n]:  (-0.000073,1.000000), y[n]:  (-0.000705,0.999367), y(t):   (0.002911,0.999991), diff:   (0.003617,0.000625)
n:  212, t: 0.053000, x[n]:   (1.000000,0.000086), y[n]:   (0.999367,0.000719), y(t):  (0.999991,-0.002898), diff:  (0.000625,-0.003617)
n:  213, t: 0.053250, x[n]:  (0.000100,-1.000000), y[n]:  (0.000732,-0.999367), y(t): (-0.002884,-0.999991), diff: (-0.003617,-0.000625)
n:  214, t: 0.053500, x[n]: (-1.000000,-0.000113), y[n]: (-0.999367,-0.000746), y(t):  (-0.999991,0.002871), diff:  (-0.000625,0.003617)
n:  215, t: 0.053750, x[n]:  (-0.000066,1.000000), y[n]:  (-0.000698,0.999367), y(t):   (0.002919,0.999991), diff:   (0.003617,0.000625)
n:  216, t: 0.054000, x[n]:   (1.000000,0.000079), y[n]:   (0.999367,0.000711), y(t):  (0.999991,-0.002905), diff:  (0.000625,-0.003617)
n:  217, t: 0.054250, x[n]:  (0.000092,-1.000000), y[n]:  (0.000725,-0.999367), y(t): (-0.002892,-0.999991), diff: (-0.003617,-0.000625)
n:  218, t: 0.054500, x[n]: (-1.000000,-0.000106), y[n]: (-0.999367,-0.000738), y(t):  (-0.999991,0.002879), diff:  (-0.000625,0.003617)
n:  219, t: 0.054750, x[n]:  (-0.000119,1.000000), y[n]:  (-0.000751,0.999367), y(t):   (0.002865,0.999991), diff:   (0.003617,0.000625)
n:  220, t: 0.055000, x[n]:   (1.000000,0.000132), y[n]:   (0.999367,0.000765), y(t):  (0.999991,-0.002852), diff:  (0.000625,-0.003617)
n:  221, t: 0.055250, x[n]:  (0.000146,-1.000000), y[n]:  (0.000778,-0.999367), y(t): (-0.002838,-0.999991), diff: (-0.003616,-0.000625)
n:  222, t: 0.055500, x[n]: (-1.000000,-0.000159), y[n]: (-0.999367,-0.000791), y(t):  (-0.999992,0.002825), diff:  (-0.000625,0.003616)
n:  223, t: 0.055750, x[n]:  (-0.000050,1.000000), y[n]:  (-0.000683,0.999367), y(t):   (0.002934,0.999991), diff:   (0.003617,0.000625)
n:  224, t: 0.056000, x[n]:   (1.000000,0.000064), y[n]:   (0.999367,0.000696), y(t):  (0.999991,-0.002920), diff:  (0.000625,-0.003617)
n:  225, t: 0.056250, x[n]:  (0.000077,-1.000000), y[n]:  (0.000709,-0.999367), y(t): (-0.002907,-0.999991), diff: (-0.003617,-0.000625)
n:  226, t: 0.056500, x[n]: (-1.000000,-0.000090), y[n]: (-0.999367,-0.000723), y(t):  (-0.999991,0.002894), diff:  (-0.000625,0.003617)
n:  227, t: 0.056750, x[n]:  (-0.000104,1.000000), y[n]:  (-0.000736,0.999367), y(t):   (0.002880,0.999991), diff:   (0.003617,0.000625)
n:  228, t: 0.057000, x[n]:   (1.000000,0.000117), y[n]:   (0.999367,0.000750), y(t):  (0.999991,-0.002867), diff:  (0.000625,-0.003617)
n:  229, t: 0.057250, x[n]:  (0.000131,-1.000000), y[n]:  (0.000763,-0.999367), y(t): (-0.002854,-0.999991), diff: (-0.003617,-0.000625)
n:  230, t: 0.057500, x[n]: (-1.000000,-0.000022), y[n]: (-0.999367,-0.000654), y(t):  (-0.999991,0.002962), diff:  (-0.000624,0.003617)
n:  231, t: 0.057750, x[n]:  (-0.000035,1.000000), y[n]:  (-0.000668,0.999367), y(t):   (0.002949,0.999991), diff:   (0.003617,0.000624)
n:  232, t: 0.058000, x[n]:   (1.000000,0.000049), y[n]:   (0.999367,0.000681), y(t):  (0.999991,-0.002936), diff:  (0.000624,-0.003617)
n:  233, t: 0.058250, x[n]:  (0.000062,-1.000000), y[n]:  (0.000694,-0.999367), y(t): (-0.002922,-0.999991), diff: (-0.003617,-0.000625)
n:  234, t: 0.058500, x[n]: (-1.000000,-0.000075), y[n]: (-0.999367,-0.000708), y(t):  (-0.999991,0.002909), diff:  (-0.000625,0.003617)
n:  235, t: 0.058750, x[n]:  (-0.000089,1.000000), y[n]:  (-0.000721,0.999367), y(t):   (0.002895,0.999991), diff:   (0.003617,0.000625)
n:  236, t: 0.059000, x[n]:   (1.000000,0.000102), y[n]:   (0.999367,0.000734), y(t):  (0.999991,-0.002882), diff:  (0.000625,-0.003617)
n:  237, t: 0.059250, x[n]:  (0.000115,-1.000000), y[n]:  (0.000748,-0.999367), y(t): (-0.002869,-0.999991), diff: (-0.003617,-0.000625)
n:  238, t: 0.059500, x[n]: (-1.000000,-0.000129), y[n]: (-0.999367,-0.000761), y(t):  (-0.999991,0.002855), diff:  (-0.000625,0.003617)
n:  239, t: 0.059750, x[n]:  (-0.000020,1.000000), y[n]:  (-0.000652,0.999367), y(t):   (0.002964,0.999991), diff:   (0.003617,0.000624)
n:  240, t: 0.060000, x[n]:   (1.000000,0.000033), y[n]:   (0.999367,0.000666), y(t):  (0.999991,-0.002951), diff:  (0.000624,-0.003617)
n:  241, t: 0.060250, x[n]:  (0.000047,-1.000000), y[n]:  (0.000679,-0.999367), y(t): (-0.002937,-0.999991), diff: (-0.003617,-0.000624)
n:  242, t: 0.060500, x[n]: (-1.000000,-0.000060), y[n]: (-0.999367,-0.000693), y(t):  (-0.999991,0.002924), diff:  (-0.000625,0.003617)
n:  243, t: 0.060750, x[n]:  (-0.000073,1.000000), y[n]:  (-0.000706,0.999367), y(t):   (0.002911,0.999991), diff:   (0.003617,0.000625)
n:  244, t: 0.061000, x[n]:   (1.000000,0.000087), y[n]:   (0.999367,0.000719), y(t):  (0.999991,-0.002897), diff:  (0.000625,-0.003617)
n:  245, t: 0.061250, x[n]:  (0.000100,-1.000000), y[n]:  (0.000733,-0.999367), y(t): (-0.002884,-0.999991), diff: (-0.003617,-0.000625)
n:  246, t: 0.061500, x[n]: (-1.000000,-0.000114), y[n]: (-0.999367,-0.000746), y(t):  (-0.999991,0.002871), diff:  (-0.000625,0.003617)
n:  247, t: 0.061750, x[n]:  (-0.000127,1.000000), y[n]:  (-0.000759,0.999367), y(t):   (0.002857,0.999991), diff:   (0.003617,0.000625)
n:  248, t: 0.062000, x[n]:   (1.000000,0.000140), y[n]:   (0.999367,0.000773), y(t):  (0.999991,-0.002844), diff:  (0.000625,-0.003616)
n:  249, t: 0.062250, x[n]:  (0.000154,-1.000000), y[n]:  (0.000786,-0.999367), y(t): (-0.002830,-0.999992), diff: (-0.003616,-0.000625)
n:  250, t: 0.062500, x[n]: (-1.000000,-0.000045), y[n]: (-0.999367,-0.000677), y(t):  (-0.999991,0.002939), diff:  (-0.000625,0.003617)
n:  251, t: 0.062750, x[n]:  (-0.000180,1.000000), y[n]:  (-0.000813,0.999367), y(t):   (0.002804,0.999992), diff:   (0.003616,0.000625)
n:  252, t: 0.063000, x[n]:   (1.000000,0.000072), y[n]:   (0.999367,0.000704), y(t):  (0.999991,-0.002912), diff:  (0.000625,-0.003617)
n:  253, t: 0.063250, x[n]:  (0.000085,-1.000000), y[n]:  (0.000717,-0.999367), y(t): (-0.002899,-0.999991), diff: (-0.003617,-0.000625)
n:  254, t: 0.063500, x[n]: (-1.000000,-0.000098), y[n]: (-0.999367,-0.000731), y(t):  (-0.999991,0.002886), diff:  (-0.000625,0.003617)
n:  255, t: 0.063750, x[n]:  (-0.000112,1.000000), y[n]:  (-0.000744,0.999367), y(t):   (0.002872,0.999991), diff:   (0.003617,0.000625)
n:  256, t: 0.064000, x[n]:   (1.000000,0.000125), y[n]:   (0.999367,0.000757), y(t):  (0.999991,-0.002859), diff:  (0.000625,-0.003617)
n:  257, t: 0.064250, x[n]:  (0.000016,-1.000000), y[n]:  (0.000649,-0.999367), y(t): (-0.002968,-0.999991), diff: (-0.003617,-0.000624)
n:  258, t: 0.064500, x[n]: (-1.000000,-0.000152), y[n]: (-0.999367,-0.000784), y(t):  (-0.999992,0.002832), diff:  (-0.000625,0.003616)
n:  259, t: 0.064750, x[n]:  (-0.000043,1.000000), y[n]:  (-0.000676,0.999367), y(t):   (0.002941,0.999991), diff:   (0.003617,0.000625)
n:  260, t: 0.065000, x[n]:   (1.000000,0.000179), y[n]:   (0.999367,0.000811), y(t):  (0.999992,-0.002806), diff:  (0.000625,-0.003616)
n:  261, t: 0.065250, x[n]:  (0.000070,-1.000000), y[n]:  (0.000702,-0.999367), y(t): (-0.002914,-0.999991), diff: (-0.003617,-0.000625)
n:  262, t: 0.065500, x[n]: (-1.000000,-0.000205), y[n]: (-0.999367,-0.000838), y(t):  (-0.999992,0.002779), diff:  (-0.000625,0.003616)
n:  263, t: 0.065750, x[n]:  (-0.000097,1.000000), y[n]:  (-0.000729,0.999367), y(t):   (0.002888,0.999991), diff:   (0.003617,0.000625)
n:  264, t: 0.066000, x[n]:  (1.000000,-0.000012), y[n]:   (0.999367,0.000620), y(t):  (0.999991,-0.002996), diff:  (0.000624,-0.003617)
n:  265, t: 0.066250, x[n]:  (0.000123,-1.000000), y[n]:  (0.000756,-0.999367), y(t): (-0.002861,-0.999991), diff: (-0.003617,-0.000625)
n:  266, t: 0.066500, x[n]: (-1.000000,-0.000015), y[n]: (-0.999367,-0.000647), y(t):  (-0.999991,0.002970), diff:  (-0.000624,0.003617)
n:  267, t: 0.066750, x[n]:  (-0.000150,1.000000), y[n]:  (-0.000782,0.999367), y(t):   (0.002834,0.999992), diff:   (0.003616,0.000625)
n:  268, t: 0.067000, x[n]:   (1.000000,0.000041), y[n]:   (0.999367,0.000674), y(t):  (0.999991,-0.002943), diff:  (0.000625,-0.003617)
n:  269, t: 0.067250, x[n]:  (0.000177,-1.000000), y[n]:  (0.000809,-0.999367), y(t): (-0.002807,-0.999992), diff: (-0.003616,-0.000625)
n:  270, t: 0.067500, x[n]: (-1.000000,-0.000068), y[n]: (-0.999367,-0.000700), y(t):  (-0.999991,0.002916), diff:  (-0.000625,0.003617)
n:  271, t: 0.067750, x[n]:  (-0.000204,1.000000), y[n]:  (-0.000836,0.999367), y(t):   (0.002781,0.999992), diff:   (0.003616,0.000625)
n:  272, t: 0.068000, x[n]:   (1.000000,0.000095), y[n]:   (0.999367,0.000727), y(t):  (0.999991,-0.002889), diff:  (0.000625,-0.003617)
n:  273, t: 0.068250, x[n]:  (0.000108,-1.000000), y[n]:  (0.000741,-0.999367), y(t): (-0.002876,-0.999991), diff: (-0.003617,-0.000625)
n:  274, t: 0.068500, x[n]: (-1.000000,-0.000122), y[n]: (-0.999367,-0.000754), y(t):  (-0.999991,0.002863), diff:  (-0.000625,0.003617)
n:  275, t: 0.068750, x[n]:  (-0.000135,1.000000), y[n]:  (-0.000767,0.999367), y(t):   (0.002849,0.999991), diff:   (0.003616,0.000625)
n:  276, t: 0.069000, x[n]:   (1.000000,0.000148), y[n]:   (0.999367,0.000781), y(t):  (0.999991,-0.002836), diff:  (0.000625,-0.003616)
n:  277, t: 0.069250, x[n]:  (0.000040,-1.000000), y[n]:  (0.000672,-0.999367), y(t): (-0.002945,-0.999991), diff: (-0.003617,-0.000625)
n:  278, t: 0.069500, x[n]: (-1.000000,-0.000175), y[n]: (-0.999367,-0.000807), y(t):  (-0.999992,0.002809), diff:  (-0.000625,0.003616)
n:  279, t: 0.069750, x[n]:  (-0.000066,1.000000), y[n]:  (-0.000699,0.999367), y(t):   (0.002918,0.999991), diff:   (0.003617,0.000625)
n:  280, t: 0.070000, x[n]:   (1.000000,0.000080), y[n]:   (0.999367,0.000712), y(t):  (0.999991,-0.002904), diff:  (0.000625,-0.003617)
n:  281, t: 0.070250, x[n]:  (0.000093,-1.000000), y[n]:  (0.000725,-0.999367), y(t): (-0.002891,-0.999991), diff: (-0.003617,-0.000625)
n:  282, t: 0.070500, x[n]: (-1.000000,-0.000106), y[n]: (-0.999367,-0.000739), y(t):  (-0.999991,0.002878), diff:  (-0.000625,0.003617)
n:  283, t: 0.070750, x[n]:  (-0.000120,1.000000), y[n]:  (-0.000752,0.999367), y(t):   (0.002864,0.999991), diff:   (0.003617,0.000625)
n:  284, t: 0.071000, x[n]:   (1.000000,0.000133), y[n]:   (0.999367,0.000765), y(t):  (0.999991,-0.002851), diff:  (0.000625,-0.003617)
n:  285, t: 0.071250, x[n]:  (0.000146,-1.000000), y[n]:  (0.000779,-0.999367), y(t): (-0.002838,-0.999991), diff: (-0.003616,-0.000625)
n:  286, t: 0.071500, x[n]: (-1.000000,-0.000160), y[n]: (-0.999367,-0.000792), y(t):  (-0.999992,0.002824), diff:  (-0.000625,0.003616)
n:  287, t: 0.071750, x[n]:  (-0.000051,1.000000), y[n]:  (-0.000684,0.999367), y(t):   (0.002933,0.999991), diff:   (0.003617,0.000625)
n:  288, t: 0.072000, x[n]:   (1.000000,0.000187), y[n]:   (0.999367,0.000819), y(t):  (0.999992,-0.002798), diff:  (0.000625,-0.003616)
n:  289, t: 0.072250, x[n]:  (0.000078,-1.000000), y[n]:  (0.000710,-0.999367), y(t): (-0.002906,-0.999991), diff: (-0.003617,-0.000625)
n:  290, t: 0.072500, x[n]: (-1.000000,-0.000213), y[n]: (-0.999367,-0.000846), y(t):  (-0.999992,0.002771), diff:  (-0.000625,0.003616)
n:  291, t: 0.072750, x[n]:  (-0.000105,1.000000), y[n]:  (-0.000737,0.999367), y(t):   (0.002880,0.999991), diff:   (0.003617,0.000625)
n:  292, t: 0.073000, x[n]:   (1.000000,0.000118), y[n]:   (0.999367,0.000750), y(t):  (0.999991,-0.002866), diff:  (0.000625,-0.003617)
n:  293, t: 0.073250, x[n]:  (0.000131,-1.000000), y[n]:  (0.000764,-0.999367), y(t): (-0.002853,-0.999991), diff: (-0.003617,-0.000625)
n:  294, t: 0.073500, x[n]: (-1.000000,-0.000023), y[n]: (-0.999367,-0.000655), y(t):  (-0.999991,0.002962), diff:  (-0.000624,0.003617)
n:  295, t: 0.073750, x[n]:  (-0.000158,1.000000), y[n]:  (-0.000790,0.999367), y(t):   (0.002826,0.999992), diff:   (0.003616,0.000625)
n:  296, t: 0.074000, x[n]:   (1.000000,0.000049), y[n]:   (0.999367,0.000682), y(t):  (0.999991,-0.002935), diff:  (0.000625,-0.003617)
n:  297, t: 0.074250, x[n]:  (0.000185,-1.000000), y[n]:  (0.000817,-0.999367), y(t): (-0.002799,-0.999992), diff: (-0.003616,-0.000625)
n:  298, t: 0.074500, x[n]: (-1.000000,-0.000076), y[n]: (-0.999367,-0.000708), y(t):  (-0.999991,0.002908), diff:  (-0.000625,0.003617)
n:  299, t: 0.074750, x[n]:  (-0.000211,1.000000), y[n]:  (-0.000844,0.999367), y(t):   (0.002773,0.999992), diff:   (0.003616,0.000625)
n:  300, t: 0.075000, x[n]:   (1.000000,0.000103), y[n]:   (0.999367,0.000735), y(t):  (0.999991,-0.002881), diff:  (0.000625,-0.003617)
n:  301, t: 0.075250, x[n]:  (0.000238,-1.000000), y[n]:  (0.000870,-0.999367), y(t): (-0.002746,-0.999992), diff: (-0.003616,-0.000625)
n:  302, t: 0.075500, x[n]: (-1.000000,-0.000129), y[n]: (-0.999367,-0.000762), y(t):  (-0.999991,0.002855), diff:  (-0.000625,0.003617)
n:  303, t: 0.075750, x[n]:  (-0.000021,1.000000), y[n]:  (-0.000653,0.999367), y(t):   (0.002963,0.999991), diff:   (0.003617,0.000624)
n:  304, t: 0.076000, x[n]:   (1.000000,0.000156), y[n]:   (0.999367,0.000789), y(t):  (0.999992,-0.002828), diff:  (0.000625,-0.003616)
n:  305, t: 0.076250, x[n]:  (0.000048,-1.000000), y[n]:  (0.000680,-0.999367), y(t): (-0.002937,-0.999991), diff: (-0.003617,-0.000625)
n:  306, t: 0.076500, x[n]: (-1.000000,-0.000183), y[n]: (-0.999367,-0.000815), y(t):  (-0.999992,0.002801), diff:  (-0.000625,0.003616)
n:  307, t: 0.076750, x[n]:  (-0.000074,1.000000), y[n]:  (-0.000707,0.999367), y(t):   (0.002910,0.999991), diff:   (0.003617,0.000625)
n:  308, t: 0.077000, x[n]:   (1.000000,0.000210), y[n]:   (0.999367,0.000842), y(t):  (0.999992,-0.002774), diff:  (0.000625,-0.003616)
n:  309, t: 0.077250, x[n]:  (0.000101,-1.000000), y[n]:  (0.000733,-0.999367), y(t): (-0.002883,-0.999991), diff: (-0.003617,-0.000625)
n:  310, t: 0.077500, x[n]: (-1.000000,-0.000114), y[n]: (-0.999367,-0.000747), y(t):  (-0.999991,0.002870), diff:  (-0.000625,0.003617)
n:  311, t: 0.077750, x[n]:  (-0.000128,1.000000), y[n]:  (-0.000760,0.999367), y(t):   (0.002856,0.999991), diff:   (0.003617,0.000625)
n:  312, t: 0.078000, x[n]:   (1.000000,0.000141), y[n]:   (0.999367,0.000773), y(t):  (0.999991,-0.002843), diff:  (0.000625,-0.003616)
n:  313, t: 0.078250, x[n]:  (0.000154,-1.000000), y[n]:  (0.000787,-0.999367), y(t): (-0.002830,-0.999992), diff: (-0.003616,-0.000625)
n:  314, t: 0.078500, x[n]: (-1.000000,-0.000046), y[n]: (-0.999367,-0.000678), y(t):  (-0.999991,0.002938), diff:  (-0.000625,0.003617)
n:  315, t: 0.078750, x[n]:  (-0.000181,1.000000), y[n]:  (-0.000813,0.999367), y(t):   (0.002803,0.999992), diff:   (0.003616,0.000625)
n:  316, t: 0.079000, x[n]:   (1.000000,0.000072), y[n]:   (0.999367,0.000705), y(t):  (0.999991,-0.002912), diff:  (0.000625,-0.003617)
n:  317, t: 0.079250, x[n]:  (0.000086,-1.000000), y[n]:  (0.000718,-0.999367), y(t): (-0.002898,-0.999991), diff: (-0.003617,-0.000625)
n:  318, t: 0.079500, x[n]: (-1.000000,-0.000099), y[n]: (-0.999367,-0.000732), y(t):  (-0.999991,0.002885), diff:  (-0.000625,0.003617)
n:  319, t: 0.079750, x[n]:  (-0.000113,1.000000), y[n]:  (-0.000745,0.999367), y(t):   (0.002872,0.999991), diff:   (0.003617,0.000625)
n:  320, t: 0.080000, x[n]:   (1.000000,0.000126), y[n]:   (0.999367,0.000758), y(t):  (0.999991,-0.002858), diff:  (0.000625,-0.003617)
n:  321, t: 0.080250, x[n]:  (0.000139,-1.000000), y[n]:  (0.000772,-0.999367), y(t): (-0.002845,-0.999991), diff: (-0.003616,-0.000625)
n:  322, t: 0.080500, x[n]: (-1.000000,-0.000153), y[n]: (-0.999367,-0.000785), y(t):  (-0.999992,0.002832), diff:  (-0.000625,0.003616)
n:  323, t: 0.080750, x[n]:  (-0.000166,1.000000), y[n]:  (-0.000798,0.999367), y(t):   (0.002818,0.999992), diff:   (0.003616,0.000625)
n:  324, t: 0.081000, x[n]:   (1.000000,0.000057), y[n]:   (0.999367,0.000690), y(t):  (0.999991,-0.002927), diff:  (0.000625,-0.003617)
n:  325, t: 0.081250, x[n]:  (0.000193,-1.000000), y[n]:  (0.000825,-0.999367), y(t): (-0.002791,-0.999992), diff: (-0.003616,-0.000625)
n:  326, t: 0.081500, x[n]: (-1.000000,-0.000084), y[n]: (-0.999367,-0.000716), y(t):  (-0.999991,0.002900), diff:  (-0.000625,0.003617)
n:  327, t: 0.081750, x[n]:  (-0.000219,1.000000), y[n]:  (-0.000852,0.999367), y(t):   (0.002765,0.999992), diff:   (0.003616,0.000625)
