Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n:  168, t: 0.021000, x[n]:  (-0.809021,0.587780), y[n]:  (-0.808740,0.588060), y(t):  (-0.808787,0.588102), diff:  (-0.000046,0.000042)
n:  169, t: 0.021125, x[n]:  (-0.951059,0.309011), y[n]:  (-0.950879,0.309364), y(t):  (-0.950935,0.309389), diff:  (-0.000057,0.000025)
n:  170, t: 0.021250, x[n]: (-1.000000,-0.000003), y[n]:  (-0.999938,0.000389), y(t):  (-1.000000,0.000395), diff:  (-0.000062,0.000007)
n:  171, t: 0.021375, x[n]: (-0.951056,-0.309020), y[n]: (-0.951118,-0.308628), y(t): (-0.951178,-0.308641), diff: (-0.000061,-0.000013)
n:  172, t: 0.021500, x[n]: (-0.809015,-0.587788), y[n]: (-0.809195,-0.587435), y(t): (-0.809249,-0.587466), diff: (-0.000054,-0.000031)
n:  173, t: 0.021625, x[n]: (-0.587783,-0.809019), y[n]: (-0.588063,-0.808739), y(t): (-0.588105,-0.808785), diff: (-0.000042,-0.000046)
n:  174, t: 0.021750, x[n]: (-0.309014,-0.951057), y[n]: (-0.309367,-0.950878), y(t): (-0.309392,-0.950934), diff: (-0.000025,-0.000057)
n:  175, t: 0.021875, x[n]:  (0.000003,-1.000000), y[n]: (-0.000388,-0.999938), y(t): (-0.000395,-1.000000), diff: (-0.000007,-0.000062)
n:  176, t: 0.022000, x[n]:  (0.309024,-0.951054), y[n]:  (0.308633,-0.951116), y(t):  (0.308645,-0.951177), diff:  (0.000013,-0.000061)
n:  177, t: 0.022125, x[n]:  (0.587785,-0.809017), y[n]:  (0.587432,-0.809197), y(t):  (0.587463,-0.809251), diff:  (0.000031,-0.000054)
n:  178, t: 0.022250, x[n]:  (0.809019,-0.587782), y[n]:  (0.808739,-0.588062), y(t):  (0.808785,-0.588104), diff:  (0.000046,-0.000042)
n:  179, t: 0.022375, x[n]:  (0.951058,-0.309013), y[n]:  (0.950878,-0.309366), y(t):  (0.950935,-0.309392), diff:  (0.000057,-0.000025)
n:  180, t: 0.022500, x[n]:   (1.000000,0.000004), y[n]:  (0.999938,-0.000387), y(t):  (1.000000,-0.000394), diff:  (0.000062,-0.000007)
n:  181, t: 0.022625, x[n]:   (0.951055,0.309021), y[n]:   (0.951117,0.308630), y(t):   (0.951178,0.308642), diff:   (0.000061,0.000013)
n:  182, t: 0.022750, x[n]:   (0.809014,0.587789), y[n]:   (0.809194,0.587436), y(t):   (0.809248,0.587467), diff:   (0.000054,0.000031)
n:  183, t: 0.022875, x[n]:   (0.587782,0.809020), y[n]:   (0.588062,0.808739), y(t):   (0.588104,0.808786), diff:   (0.000042,0.000046)
n:  184, t: 0.023000, x[n]:   (0.309013,0.951058), y[n]:   (0.309366,0.950878), y(t):   (0.309391,0.950935), diff:   (0.000025,0.000057)
n:  185, t: 0.023125, x[n]:  (-0.000001,1.000000), y[n]:   (0.000391,0.999938), y(t):   (0.000397,1.000000), diff:   (0.000007,0.000062)
n:  186, t: 0.023250, x[n]:  (-0.309018,0.951056), y[n]:  (-0.308627,0.951118), y(t):  (-0.308639,0.951179), diff:  (-0.000013,0.000061)
n:  187, t: 0.023375, x[n]:  (-0.587789,0.809014), y[n]:  (-0.587436,0.809194), y(t):  (-0.587467,0.809248), diff:  (-0.000031,0.000054)
n:  188, t: 0.023500, x[n]:  (-0.809020,0.587781), y[n]:  (-0.808740,0.588061), y(t):  (-0.808786,0.588103), diff:  (-0.000046,0.000042)
n:  189, t: 0.023625, x[n]:  (-0.951058,0.309012), y[n]:  (-0.950878,0.309365), y(t):  (-0.950935,0.309391), diff:  (-0.000057,0.000025)
n:  190, t: 0.023750, x[n]: (-1.000000,-0.000005), y[n]:  (-0.999938,0.000386), y(t):  (-1.000000,0.000393), diff:  (-0.000062,0.000007)
n:  191, t: 0.023875, x[n]: (-0.951055,-0.309022), y[n]: (-0.951117,-0.308631), y(t): (-0.951178,-0.308644), diff: (-0.000061,-0.000013)
n:  192, t: 0.024000, x[n]: (-0.809016,-0.587787), y[n]: (-0.809196,-0.587434), y(t): (-0.809250,-0.587465), diff: (-0.000054,-0.000031)
n:  193, t: 0.024125, x[n]: (-0.587784,-0.809018), y[n]: (-0.588064,-0.808738), y(t): (-0.588106,-0.808784), diff: (-0.000042,-0.000046)
n:  194, t: 0.024250, x[n]: (-0.309015,-0.951057), y[n]: (-0.309368,-0.950877), y(t): (-0.309394,-0.950934), diff: (-0.000025,-0.000057)
n:  195, t: 0.024375, x[n]:  (0.000002,-1.000000), y[n]: (-0.000389,-0.999938), y(t): (-0.000396,-1.000000), diff: (-0.000007,-0.000062)
n:  196, t: 0.024500, x[n]:  (0.309023,-0.951055), y[n]:  (0.308631,-0.951117), y(t):  (0.308644,-0.951177), diff:  (0.000013,-0.000061)
n:  197, t: 0.024625, x[n]:  (0.587790,-0.809013), y[n]:  (0.587437,-0.809193), y(t):  (0.587468,-0.809247), diff:  (0.000031,-0.000054)
n:  198, t: 0.024750, x[n]:  (0.809021,-0.587780), y[n]:  (0.808740,-0.588060), y(t):  (0.808787,-0.588102), diff:  (0.000046,-0.000042)
n:  199, t: 0.024875, x[n]:  (0.951059,-0.309011), y[n]:  (0.950879,-0.309364), y(t):  (0.950935,-0.309389), diff:  (0.000057,-0.000025)
n:  200, t: 0.025000, x[n]:   (1.000000,0.000003), y[n]:  (0.999938,-0.000389), y(t):  (1.000000,-0.000395), diff:  (0.000062,-0.000007)
n:  201, t: 0.025125, x[n]:   (0.951056,0.309020), y[n]:   (0.951118,0.308628), y(t):   (0.951178,0.308641), diff:   (0.000061,0.000013)
n:  202, t: 0.025250, x[n]:   (0.809015,0.587788), y[n]:   (0.809195,0.587435), y(t):   (0.809249,0.587466), diff:   (0.000054,0.000031)
n:  203, t: 0.025375, x[n]:   (0.587783,0.809019), y[n]:   (0.588063,0.808739), y(t):   (0.588105,0.808785), diff:   (0.000042,0.000046)
n:  204, t: 0.025500, x[n]:   (0.309014,0.951057), y[n]:   (0.309367,0.950878), y(t):   (0.309392,0.950934), diff:   (0.000025,0.000057)
n:  205, t: 0.025625, x[n]:  (-0.000007,1.000000), y[n]:   (0.000384,0.999938), y(t):   (0.000391,1.000000), diff:   (0.000007,0.000062)
n:  206, t: 0.025750, x[n]:  (-0.309020,0.951055), y[n]:  (-0.308629,0.951117), y(t):  (-0.308642,0.951178), diff:  (-0.000013,0.000061)
n:  207, t: 0.025875, x[n]:  (-0.587791,0.809013), y[n]:  (-0.587438,0.809192), y(t):  (-0.587469,0.809246), diff:  (-0.000031,0.000054)
n:  208, t: 0.026000, x[n]:  (-0.809019,0.587782), y[n]:  (-0.808739,0.588062), y(t):  (-0.808785,0.588104), diff:  (-0.000046,0.000042)
n:  209, t: 0.026125, x[n]:  (-0.951057,0.309017), y[n]:  (-0.950877,0.309370), y(t):  (-0.950933,0.309395), diff:  (-0.000057,0.000025)
n:  210, t: 0.026250, x[n]: (-1.000000,-0.000004), y[n]:  (-0.999938,0.000387), y(t):  (-1.000000,0.000394), diff:  (-0.000062,0.000007)
n:  211, t: 0.026375, x[n]: (-0.951054,-0.309025), y[n]: (-0.951116,-0.308633), y(t): (-0.951177,-0.308646), diff: (-0.000061,-0.000013)
n:  212, t: 0.026500, x[n]: (-0.809014,-0.587789), y[n]: (-0.809194,-0.587436), y(t): (-0.809248,-0.587467), diff: (-0.000054,-0.000031)
n:  213, t: 0.026625, x[n]: (-0.587779,-0.809022), y[n]: (-0.588059,-0.808742), y(t): (-0.588100,-0.808788), diff: (-0.000042,-0.000046)
n:  214, t: 0.026750, x[n]: (-0.309013,-0.951058), y[n]: (-0.309366,-0.950878), y(t): (-0.309391,-0.950935), diff: (-0.000025,-0.000057)
n:  215, t: 0.026875, x[n]:  (0.000001,-1.000000), y[n]: (-0.000391,-0.999938), y(t): (-0.000397,-1.000000), diff: (-0.000007,-0.000062)
n:  216, t: 0.027000, x[n]:  (0.309022,-0.951055), y[n]:  (0.308630,-0.951117), y(t):  (0.308643,-0.951178), diff:  (0.000013,-0.000061)
n:  217, t: 0.027125, x[n]:  (0.587786,-0.809016), y[n]:  (0.587433,-0.809196), y(t):  (0.587464,-0.809250), diff:  (0.000031,-0.000054)
n:  218, t: 0.027250, x[n]:  (0.809020,-0.587781), y[n]:  (0.808740,-0.588061), y(t):  (0.808786,-0.588103), diff:  (0.000046,-0.000042)
n:  219, t: 0.027375, x[n]:  (0.951057,-0.309016), y[n]:  (0.950877,-0.309369), y(t):  (0.950934,-0.309394), diff:  (0.000057,-0.000025)
n:  220, t: 0.027500, x[n]:   (1.000000,0.000005), y[n]:  (0.999938,-0.000386), y(t):  (1.000000,-0.000393), diff:  (0.000062,-0.000007)
n:  221, t: 0.027625, x[n]:   (0.951054,0.309026), y[n]:   (0.951116,0.308634), y(t):   (0.951177,0.308647), diff:   (0.000061,0.000013)
n:  222, t: 0.027750, x[n]:   (0.809014,0.587790), y[n]:   (0.809193,0.587437), y(t):   (0.809247,0.587468), diff:   (0.000054,0.000031)
n:  223, t: 0.027875, x[n]:   (0.587784,0.809018), y[n]:   (0.588064,0.808738), y(t):   (0.588106,0.808784), diff:   (0.000042,0.000046)
n:  224, t: 0.028000, x[n]:   (0.309011,0.951058), y[n]:   (0.309364,0.950878), y(t):   (0.309390,0.950935), diff:   (0.000025,0.000057)
n:  225, t: 0.028125, x[n]:  (-0.000002,1.000000), y[n]:   (0.000389,0.999938), y(t):   (0.000396,1.000000), diff:   (0.000007,0.000062)
n:  226, t: 0.028250, x[n]:  (-0.309023,0.951055), y[n]:  (-0.308631,0.951117), y(t):  (-0.308644,0.951177), diff:  (-0.000013,0.000061)
n:  227, t: 0.028375, x[n]:  (-0.587787,0.809016), y[n]:  (-0.587434,0.809195), y(t):  (-0.587465,0.809249), diff:  (-0.000031,0.000054)
n:  228, t: 0.028500, x[n]:  (-0.809021,0.587780), y[n]:  (-0.808740,0.588060), y(t):  (-0.808787,0.588102), diff:  (-0.000046,0.000042)
n:  229, t: 0.028625, x[n]:  (-0.951060,0.309007), y[n]:  (-0.950880,0.309360), y(t):  (-0.950937,0.309386), diff:  (-0.000057,0.000025)
n:  230, t: 0.028750, x[n]:  (-1.000000,0.000001), y[n]:  (-0.999938,0.000392), y(t):  (-1.000000,0.000399), diff:  (-0.000062,0.000007)
n:  231, t: 0.028875, x[n]: (-0.951056,-0.309020), y[n]: (-0.951118,-0.308628), y(t): (-0.951178,-0.308641), diff: (-0.000061,-0.000013)
n:  232, t: 0.029000, x[n]: (-0.809013,-0.587791), y[n]: (-0.809193,-0.587438), y(t): (-0.809247,-0.587469), diff: (-0.000054,-0.000031)
n:  233, t: 0.029125, x[n]: (-0.587783,-0.809019), y[n]: (-0.588063,-0.808739), y(t): (-0.588105,-0.808785), diff: (-0.000042,-0.000046)
n:  234, t: 0.029250, x[n]: (-0.309010,-0.951059), y[n]: (-0.309363,-0.950879), y(t): (-0.309389,-0.950936), diff: (-0.000025,-0.000057)
n:  235, t: 0.029375, x[n]:  (0.000003,-1.000000), y[n]: (-0.000388,-0.999938), y(t): (-0.000395,-1.000000), diff: (-0.000007,-0.000062)
n:  236, t: 0.029500, x[n]:  (0.309024,-0.951054), y[n]:  (0.308633,-0.951116), y(t):  (0.308646,-0.951177), diff:  (0.000013,-0.000061)
n:  237, t: 0.029625, x[n]:  (0.587788,-0.809015), y[n]:  (0.587435,-0.809195), y(t):  (0.587466,-0.809249), diff:  (0.000031,-0.000054)
n:  238, t: 0.029750, x[n]:  (0.809017,-0.587785), y[n]:  (0.808737,-0.588065), y(t):  (0.808783,-0.588107), diff:  (0.000046,-0.000042)
n:  239, t: 0.029875, x[n]:  (0.951058,-0.309013), y[n]:  (0.950878,-0.309366), y(t):  (0.950935,-0.309392), diff:  (0.000057,-0.000025)
n:  240, t: 0.030000, x[n]:   (1.000000,0.000008), y[n]:  (0.999938,-0.000384), y(t):  (1.000000,-0.000390), diff:  (0.000062,-0.000007)
n:  241, t: 0.030125, x[n]:   (0.951055,0.309021), y[n]:   (0.951117,0.308630), y(t):   (0.951178,0.308643), diff:   (0.000061,0.000013)
n:  242, t: 0.030250, x[n]:   (0.809012,0.587792), y[n]:   (0.809192,0.587439), y(t):   (0.809246,0.587470), diff:   (0.000054,0.000031)
n:  243, t: 0.030375, x[n]:   (0.587782,0.809020), y[n]:   (0.588062,0.808739), y(t):   (0.588104,0.808786), diff:   (0.000042,0.000046)
n:  244, t: 0.030500, x[n]:   (0.309009,0.951059), y[n]:   (0.309362,0.950879), y(t):   (0.309387,0.950936), diff:   (0.000025,0.000057)
n:  245, t: 0.030625, x[n]:  (-0.000005,1.000000), y[n]:   (0.000387,0.999938), y(t):   (0.000393,1.000000), diff:   (0.000007,0.000062)
n:  246, t: 0.030750, x[n]:  (-0.309018,0.951056), y[n]:  (-0.308627,0.951118), y(t):  (-0.308639,0.951179), diff:  (-0.000013,0.000061)
n:  247, t: 0.030875, x[n]:  (-0.587789,0.809014), y[n]:  (-0.587436,0.809194), y(t):  (-0.587467,0.809248), diff:  (-0.000031,0.000054)
n:  248, t: 0.031000, x[n]:  (-0.809018,0.587784), y[n]:  (-0.808737,0.588064), y(t):  (-0.808784,0.588106), diff:  (-0.000046,0.000042)
n:  249, t: 0.031125, x[n]:  (-0.951058,0.309012), y[n]:  (-0.950878,0.309365), y(t):  (-0.950935,0.309390), diff:  (-0.000057,0.000025)
n:  250, t: 0.031250, x[n]: (-1.000000,-0.000001), y[n]:  (-0.999938,0.000390), y(t):  (-1.000000,0.000396), diff:  (-0.000062,0.000007)
n:  251, t: 0.031375, x[n]: (-0.951055,-0.309022), y[n]: (-0.951117,-0.308631), y(t): (-0.951178,-0.308644), diff: (-0.000061,-0.000013)
n:  252, t: 0.031500, x[n]: (-0.809016,-0.587787), y[n]: (-0.809196,-0.587434), y(t): (-0.809250,-0.587465), diff: (-0.000054,-0.000031)
n:  253, t: 0.031625, x[n]: (-0.587781,-0.809020), y[n]: (-0.588061,-0.808740), y(t): (-0.588103,-0.808786), diff: (-0.000042,-0.000046)
n:  254, t: 0.031750, x[n]: (-0.309015,-0.951057), y[n]: (-0.309368,-0.950877), y(t): (-0.309393,-0.950934), diff: (-0.000025,-0.000057)
n:  255, t: 0.031875, x[n]:  (0.000006,-1.000000), y[n]: (-0.000385,-0.999938), y(t): (-0.000392,-1.000000), diff: (-0.000007,-0.000062)
n:  256, t: 0.032000, x[n]:  (0.309019,-0.951056), y[n]:  (0.308628,-0.951118), y(t):  (0.308641,-0.951179), diff:  (0.000013,-0.000061)
n:  257, t: 0.032125, x[n]:  (0.587784,-0.809018), y[n]:  (0.587431,-0.809198), y(t):  (0.587462,-0.809252), diff:  (0.000031,-0.000054)
n:  258, t: 0.032250, x[n]:  (0.809023,-0.587777), y[n]:  (0.808743,-0.588057), y(t):  (0.808789,-0.588099), diff:  (0.000046,-0.000042)
n:  259, t: 0.032375, x[n]:  (0.951056,-0.309018), y[n]:  (0.950876,-0.309371), y(t):  (0.950933,-0.309397), diff:  (0.000057,-0.000025)
n:  260, t: 0.032500, x[n]:   (1.000000,0.000010), y[n]:  (0.999938,-0.000381), y(t):  (1.000000,-0.000388), diff:  (0.000062,-0.000007)
n:  261, t: 0.032625, x[n]:   (0.951054,0.309023), y[n]:   (0.951116,0.308632), y(t):   (0.951177,0.308645), diff:   (0.000061,0.000013)
n:  262, t: 0.032750, x[n]:   (0.809011,0.587794), y[n]:   (0.809191,0.587441), y(t):   (0.809245,0.587472), diff:   (0.000054,0.000031)
n:  263, t: 0.032875, x[n]:   (0.587780,0.809021), y[n]:   (0.588060,0.808741), y(t):   (0.588102,0.808787), diff:   (0.000042,0.000046)
n:  264, t: 0.033000, x[n]:   (0.309014,0.951058), y[n]:   (0.309367,0.950878), y(t):   (0.309392,0.950934), diff:   (0.000025,0.000057)
n:  265, t: 0.033125, x[n]:  (-0.000007,1.000000), y[n]:   (0.000384,0.999938), y(t):   (0.000391,1.000000), diff:   (0.000007,0.000062)
n:  266, t: 0.033250, x[n]:  (-0.309020,0.951055), y[n]:  (-0.308629,0.951117), y(t):  (-0.308642,0.951178), diff:  (-0.000013,0.000061)
n:  267, t: 0.033375, x[n]:  (-0.587791,0.809013), y[n]:  (-0.587438,0.809192), y(t):  (-0.587469,0.809246), diff:  (-0.000031,0.000054)
n:  268, t: 0.033500, x[n]:  (-0.809019,0.587782), y[n]:  (-0.808739,0.588062), y(t):  (-0.808785,0.588104), diff:  (-0.000046,0.000042)
n:  269, t: 0.033625, x[n]:  (-0.951059,0.309010), y[n]:  (-0.950879,0.309363), y(t):  (-0.950936,0.309388), diff:  (-0.000057,0.000025)
n:  270, t: 0.033750, x[n]: (-1.000000,-0.000004), y[n]:  (-0.999938,0.000387), y(t):  (-1.000000,0.000394), diff:  (-0.000062,0.000007)
n:  271, t: 0.033875, x[n]: (-0.951054,-0.309025), y[n]: (-0.951116,-0.308633), y(t): (-0.951177,-0.308646), diff: (-0.000061,-0.000013)
n:  272, t: 0.034000, x[n]: (-0.809014,-0.587789), y[n]: (-0.809194,-0.587436), y(t): (-0.809248,-0.587467), diff: (-0.000054,-0.000031)
n:  273, t: 0.034125, x[n]: (-0.587785,-0.809017), y[n]: (-0.588065,-0.808737), y(t): (-0.588107,-0.808783), diff: (-0.000042,-0.000046)
n:  274, t: 0.034250, x[n]: (-0.309013,-0.951058), y[n]: (-0.309366,-0.950878), y(t): (-0.309391,-0.950935), diff: (-0.000025,-0.000057)
n:  275, t: 0.034375, x[n]:  (0.000001,-1.000000), y[n]: (-0.000390,-0.999938), y(t): (-0.000397,-1.000000), diff: (-0.000007,-0.000062)
n:  276, t: 0.034500, x[n]:  (0.309029,-0.951053), y[n]:  (0.308637,-0.951115), y(t):  (0.308650,-0.951176), diff:  (0.000013,-0.000061)
n:  277, t: 0.034625, x[n]:  (0.587786,-0.809016), y[n]:  (0.587433,-0.809196), y(t):  (0.587464,-0.809250), diff:  (0.000031,-0.000054)
n:  278, t: 0.034750, x[n]:  (0.809024,-0.587775), y[n]:  (0.808744,-0.588055), y(t):  (0.808790,-0.588097), diff:  (0.000046,-0.000042)
n:  279, t: 0.034875, x[n]:  (0.951059,-0.309008), y[n]:  (0.950879,-0.309361), y(t):  (0.950936,-0.309387), diff:  (0.000057,-0.000025)
n:  280, t: 0.035000, x[n]:   (1.000000,0.000005), y[n]:  (0.999938,-0.000386), y(t):  (1.000000,-0.000393), diff:  (0.000062,-0.000007)
n:  281, t: 0.035125, x[n]:   (0.951054,0.309026), y[n]:   (0.951116,0.308634), y(t):   (0.951177,0.308647), diff:   (0.000061,0.000013)
n:  282, t: 0.035250, x[n]:   (0.809014,0.587790), y[n]:   (0.809193,0.587437), y(t):   (0.809247,0.587468), diff:   (0.000054,0.000031)
n:  283, t: 0.035375, x[n]:   (0.587778,0.809023), y[n]:   (0.588058,0.808742), y(t):   (0.588099,0.808789), diff:   (0.000042,0.000046)
n:  284, t: 0.035500, x[n]:   (0.309011,0.951058), y[n]:   (0.309364,0.950878), y(t):   (0.309390,0.950935), diff:   (0.000025,0.000057)
n:  285, t: 0.035625, x[n]:  (-0.000010,1.000000), y[n]:   (0.000382,0.999938), y(t):   (0.000388,1.000000), diff:   (0.000007,0.000062)
n:  286, t: 0.035750, x[n]:  (-0.309023,0.951055), y[n]:  (-0.308631,0.951117), y(t):  (-0.308644,0.951177), diff:  (-0.000013,0.000061)
n:  287, t: 0.035875, x[n]:  (-0.587787,0.809016), y[n]:  (-0.587434,0.809195), y(t):  (-0.587465,0.809249), diff:  (-0.000031,0.000054)
n:  288, t: 0.036000, x[n]:  (-0.809021,0.587780), y[n]:  (-0.808740,0.588060), y(t):  (-0.808787,0.588102), diff:  (-0.000046,0.000042)
n:  289, t: 0.036125, x[n]:  (-0.951057,0.309014), y[n]:  (-0.950877,0.309367), y(t):  (-0.950934,0.309393), diff:  (-0.000057,0.000025)
n:  290, t: 0.036250, x[n]: (-1.000000,-0.000007), y[n]:  (-0.999938,0.000385), y(t):  (-1.000000,0.000391), diff:  (-0.000062,0.000007)
n:  291, t: 0.036375, x[n]: (-0.951056,-0.309020), y[n]: (-0.951118,-0.308628), y(t): (-0.951178,-0.308641), diff: (-0.000061,-0.000013)
n:  292, t: 0.036500, x[n]: (-0.809013,-0.587791), y[n]: (-0.809193,-0.587438), y(t): (-0.809247,-0.587469), diff: (-0.000054,-0.000031)
n:  293, t: 0.036625, x[n]: (-0.587783,-0.809019), y[n]: (-0.588063,-0.808739), y(t): (-0.588105,-0.808785), diff: (-0.000042,-0.000046)
n:  294, t: 0.036750, x[n]: (-0.309018,-0.951056), y[n]: (-0.309370,-0.950876), y(t): (-0.309396,-0.950933), diff: (-0.000025,-0.000057)
n:  295, t: 0.036875, x[n]:  (0.000003,-1.000000), y[n]: (-0.000388,-0.999938), y(t): (-0.000394,-1.000000), diff: (-0.000007,-0.000062)
n:  296, t: 0.037000, x[n]:  (0.309017,-0.951057), y[n]:  (0.308625,-0.951118), y(t):  (0.308638,-0.951179), diff:  (0.000013,-0.000061)
n:  297, t: 0.037125, x[n]:  (0.587794,-0.809010), y[n]:  (0.587441,-0.809190), y(t):  (0.587472,-0.809244), diff:  (0.000031,-0.000054)
n:  298, t: 0.037250, x[n]:  (0.809021,-0.587779), y[n]:  (0.808741,-0.588059), y(t):  (0.808787,-0.588101), diff:  (0.000046,-0.000042)
n:  299, t: 0.037375, x[n]:  (0.951060,-0.309006), y[n]:  (0.950880,-0.309359), y(t):  (0.950937,-0.309384), diff:  (0.000057,-0.000025)
n:  300, t: 0.037500, x[n]:   (1.000000,0.000008), y[n]:  (0.999938,-0.000383), y(t):  (1.000000,-0.000390), diff:  (0.000062,-0.000007)
n:  301, t: 0.037625, x[n]:   (0.951053,0.309028), y[n]:   (0.951115,0.308637), y(t):   (0.951176,0.308650), diff:   (0.000061,0.000013)
n:  302, t: 0.037750, x[n]:   (0.809012,0.587792), y[n]:   (0.809192,0.587439), y(t):   (0.809246,0.587470), diff:   (0.000054,0.000031)
n:  303, t: 0.037875, x[n]:   (0.587782,0.809020), y[n]:   (0.588062,0.808739), y(t):   (0.588104,0.808786), diff:   (0.000042,0.000046)
n:  304, t: 0.038000, x[n]:   (0.309009,0.951059), y[n]:   (0.309362,0.950879), y(t):   (0.309387,0.950936), diff:   (0.000025,0.000057)
n:  305, t: 0.038125, x[n]:  (-0.000005,1.000000), y[n]:   (0.000387,0.999938), y(t):   (0.000393,1.000000), diff:   (0.000007,0.000062)
n:  306, t: 0.038250, x[n]:  (-0.309025,0.951054), y[n]:  (-0.308634,0.951116), y(t):  (-0.308647,0.951177), diff:  (-0.000013,0.000061)
n:  307, t: 0.038375, x[n]:  (-0.587789,0.809014), y[n]:  (-0.587436,0.809194), y(t):  (-0.587467,0.809248), diff:  (-0.000031,0.000054)
n:  308, t: 0.038500, x[n]:  (-0.809022,0.587778), y[n]:  (-0.808742,0.588058), y(t):  (-0.808788,0.588100), diff:  (-0.000046,0.000042)
n:  309, t: 0.038625, x[n]:  (-0.951058,0.309012), y[n]:  (-0.950878,0.309365), y(t):  (-0.950935,0.309390), diff:  (-0.000057,0.000025)
n:  310, t: 0.038750, x[n]: (-1.000000,-0.000002), y[n]:  (-0.999938,0.000390), y(t):  (-1.000000,0.000396), diff:  (-0.000062,0.000007)
n:  311, t: 0.038875, x[n]: (-0.951055,-0.309022), y[n]: (-0.951117,-0.308631), y(t): (-0.951178,-0.308644), diff: (-0.000061,-0.000013)
n:  312, t: 0.039000, x[n]: (-0.809016,-0.587787), y[n]: (-0.809196,-0.587434), y(t): (-0.809250,-0.587465), diff: (-0.000054,-0.000031)
n:  313, t: 0.039125, x[n]: (-0.587781,-0.809020), y[n]: (-0.588061,-0.808740), y(t): (-0.588103,-0.808786), diff: (-0.000042,-0.000046)
n:  314, t: 0.039250, x[n]: (-0.309015,-0.951057), y[n]: (-0.309368,-0.950877), y(t): (-0.309393,-0.950934), diff: (-0.000025,-0.000057)
n:  315, t: 0.039375, x[n]:  (0.000014,-1.000000), y[n]: (-0.000378,-0.999938), y(t): (-0.000384,-1.000000), diff: (-0.000007,-0.000062)
n:  316, t: 0.039500, x[n]:  (0.309026,-0.951053), y[n]:  (0.308635,-0.951115), y(t):  (0.308648,-0.951176), diff:  (0.000013,-0.000061)
n:  317, t: 0.039625, x[n]:  (0.587784,-0.809018), y[n]:  (0.587431,-0.809198), y(t):  (0.587462,-0.809252), diff:  (0.000031,-0.000054)
n:  318, t: 0.039750, x[n]:  (0.809023,-0.587777), y[n]:  (0.808743,-0.588057), y(t):  (0.808789,-0.588099), diff:  (0.000046,-0.000042)
n:  319, t: 0.039875, x[n]:  (0.951059,-0.309011), y[n]:  (0.950879,-0.309364), y(t):  (0.950935,-0.309389), diff:  (0.000057,-0.000025)
n:  320, t: 0.040000, x[n]:   (1.000000,0.000010), y[n]:  (0.999938,-0.000381), y(t):  (1.000000,-0.000387), diff:  (0.000062,-0.000007)
n:  321, t: 0.040125, x[n]:   (0.951054,0.309023), y[n]:   (0.951116,0.308632), y(t):   (0.951177,0.308645), diff:   (0.000061,0.000013)
n:  322, t: 0.040250, x[n]:   (0.809011,0.587794), y[n]:   (0.809191,0.587441), y(t):   (0.809245,0.587472), diff:   (0.000054,0.000031)
n:  323, t: 0.040375, x[n]:   (0.587780,0.809021), y[n]:   (0.588060,0.808741), y(t):   (0.588101,0.808787), diff:   (0.000042,0.000046)
n:  324, t: 0.040500, x[n]:   (0.309014,0.951058), y[n]:   (0.309367,0.950878), y(t):   (0.309392,0.950934), diff:   (0.000025,0.000057)
n:  325, t: 0.040625, x[n]:  (-0.000007,1.000000), y[n]:   (0.000384,0.999938), y(t):   (0.000391,1.000000), diff:   (0.000007,0.000062)
n:  326, t: 0.040750, x[n]:  (-0.309020,0.951055), y[n]:  (-0.308629,0.951117), y(t):  (-0.308642,0.951178), diff:  (-0.000013,0.000061)
n:  327, t: 0.040875, x[n]:  (-0.587791,0.809013), y[n]:  (-0.587438,0.809192), y(t):  (-0.587469,0.809246), diff:  (-0.000031,0.000054)
