Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 2155, t: 0.269375, x[n]:  (0.923888,-0.382663), y[n]:  (0.923846,-0.382753), y(t):  (0.923850,-0.382755), diff:  (0.000004,-0.000002)
n: 2156, t: 0.269500, x[n]:  (0.951063,-0.308999), y[n]:  (0.951028,-0.309092), y(t):  (0.951032,-0.309093), diff:  (0.000004,-0.000001)
n: 2157, t: 0.269625, x[n]:  (0.972370,-0.233444), y[n]:  (0.972343,-0.233540), y(t):  (0.972347,-0.233541), diff:  (0.000004,-0.000001)
n: 2158, t: 0.269750, x[n]:  (0.987688,-0.156436), y[n]:  (0.987669,-0.156534), y(t):  (0.987673,-0.156534), diff:  (0.000004,-0.000001)
n: 2159, t: 0.269875, x[n]:  (0.996918,-0.078448), y[n]:  (0.996907,-0.078547), y(t):  (0.996910,-0.078547), diff:  (0.000004,-0.000000)
n: 2160, t: 0.270000, x[n]:   (1.000000,0.000008), y[n]:  (0.999996,-0.000091), y(t):  (1.000000,-0.000091), diff:  (0.000004,-0.000000)
n: 2161, t: 0.270125, x[n]:   (0.996917,0.078464), y[n]:   (0.996921,0.078365), y(t):   (0.996925,0.078365), diff:   (0.000004,0.000000)
n: 2162, t: 0.270250, x[n]:   (0.987686,0.156452), y[n]:   (0.987697,0.156353), y(t):   (0.987701,0.156354), diff:   (0.000004,0.000001)
n: 2163, t: 0.270375, x[n]:   (0.972366,0.233460), y[n]:   (0.972386,0.233362), y(t):   (0.972390,0.233363), diff:   (0.000004,0.000001)
n: 2164, t: 0.270500, x[n]:   (0.951053,0.309028), y[n]:   (0.951080,0.308933), y(t):   (0.951084,0.308934), diff:   (0.000004,0.000001)
n: 2165, t: 0.270625, x[n]:   (0.923870,0.382706), y[n]:   (0.923905,0.382613), y(t):   (0.923908,0.382614), diff:   (0.000004,0.000001)
n: 2166, t: 0.270750, x[n]:   (0.891004,0.453996), y[n]:   (0.891045,0.453906), y(t):   (0.891049,0.453908), diff:   (0.000004,0.000002)
n: 2167, t: 0.270875, x[n]:   (0.852638,0.522502), y[n]:   (0.852687,0.522415), y(t):   (0.852690,0.522417), diff:   (0.000003,0.000002)
n: 2168, t: 0.271000, x[n]:   (0.809008,0.587798), y[n]:   (0.809063,0.587716), y(t):   (0.809066,0.587718), diff:   (0.000003,0.000002)
n: 2169, t: 0.271125, x[n]:   (0.760397,0.649458), y[n]:   (0.760459,0.649380), y(t):   (0.760462,0.649382), diff:   (0.000003,0.000002)
n: 2170, t: 0.271250, x[n]:   (0.707099,0.707114), y[n]:   (0.707167,0.707041), y(t):   (0.707170,0.707044), diff:   (0.000003,0.000003)
n: 2171, t: 0.271375, x[n]:   (0.649442,0.760411), y[n]:   (0.649515,0.760343), y(t):   (0.649518,0.760346), diff:   (0.000003,0.000003)
n: 2172, t: 0.271500, x[n]:   (0.587769,0.809029), y[n]:   (0.587847,0.808967), y(t):   (0.587850,0.808970), diff:   (0.000002,0.000003)
n: 2173, t: 0.271625, x[n]:   (0.522484,0.852649), y[n]:   (0.522567,0.852594), y(t):   (0.522569,0.852597), diff:   (0.000002,0.000003)
n: 2174, t: 0.271750, x[n]:   (0.453991,0.891006), y[n]:   (0.454078,0.890958), y(t):   (0.454080,0.890961), diff:   (0.000002,0.000003)
n: 2175, t: 0.271875, x[n]:   (0.382673,0.923884), y[n]:   (0.382763,0.923842), y(t):   (0.382765,0.923846), diff:   (0.000002,0.000004)
n: 2176, t: 0.272000, x[n]:   (0.309009,0.951059), y[n]:   (0.309102,0.951025), y(t):   (0.309103,0.951028), diff:   (0.000001,0.000004)
n: 2177, t: 0.272125, x[n]:   (0.233440,0.972371), y[n]:   (0.233536,0.972344), y(t):   (0.233537,0.972348), diff:   (0.000001,0.000004)
n: 2178, t: 0.272250, x[n]:   (0.156417,0.987691), y[n]:   (0.156514,0.987672), y(t):   (0.156515,0.987676), diff:   (0.000001,0.000004)
n: 2179, t: 0.272375, x[n]:   (0.078444,0.996919), y[n]:   (0.078543,0.996907), y(t):   (0.078543,0.996911), diff:   (0.000000,0.000004)
n: 2180, t: 0.272500, x[n]:  (-0.000013,1.000000), y[n]:   (0.000087,0.999996), y(t):   (0.000087,1.000000), diff:   (0.000000,0.000004)
n: 2181, t: 0.272625, x[n]:  (-0.078469,0.996917), y[n]:  (-0.078369,0.996921), y(t):  (-0.078370,0.996924), diff:  (-0.000000,0.000004)
n: 2182, t: 0.272750, x[n]:  (-0.156456,0.987685), y[n]:  (-0.156358,0.987697), y(t):  (-0.156358,0.987700), diff:  (-0.000001,0.000004)
n: 2183, t: 0.272875, x[n]:  (-0.233449,0.972369), y[n]:  (-0.233352,0.972388), y(t):  (-0.233353,0.972392), diff:  (-0.000001,0.000004)
n: 2184, t: 0.273000, x[n]:  (-0.309018,0.951056), y[n]:  (-0.308922,0.951083), y(t):  (-0.308924,0.951087), diff:  (-0.000001,0.000004)
n: 2185, t: 0.273125, x[n]:  (-0.382696,0.923874), y[n]:  (-0.382603,0.923909), y(t):  (-0.382604,0.923912), diff:  (-0.000001,0.000004)
n: 2186, t: 0.273250, x[n]:  (-0.454000,0.891002), y[n]:  (-0.453910,0.891043), y(t):  (-0.453911,0.891047), diff:  (-0.000002,0.000004)
n: 2187, t: 0.273375, x[n]:  (-0.522505,0.852636), y[n]:  (-0.522419,0.852685), y(t):  (-0.522421,0.852688), diff:  (-0.000002,0.000003)
n: 2188, t: 0.273500, x[n]:  (-0.587802,0.809005), y[n]:  (-0.587719,0.809060), y(t):  (-0.587721,0.809063), diff:  (-0.000002,0.000003)
n: 2189, t: 0.273625, x[n]:  (-0.649461,0.760395), y[n]:  (-0.649383,0.760456), y(t):  (-0.649386,0.760459), diff:  (-0.000002,0.000003)
n: 2190, t: 0.273750, x[n]:  (-0.707117,0.707096), y[n]:  (-0.707044,0.707164), y(t):  (-0.707047,0.707167), diff:  (-0.000003,0.000003)
n: 2191, t: 0.273875, x[n]:  (-0.760424,0.649427), y[n]:  (-0.760356,0.649500), y(t):  (-0.760359,0.649503), diff:  (-0.000003,0.000003)
n: 2192, t: 0.274000, x[n]:  (-0.809022,0.587778), y[n]:  (-0.808961,0.587856), y(t):  (-0.808964,0.587858), diff:  (-0.000003,0.000002)
n: 2193, t: 0.274125, x[n]:  (-0.852643,0.522493), y[n]:  (-0.852588,0.522576), y(t):  (-0.852591,0.522578), diff:  (-0.000003,0.000002)
n: 2194, t: 0.274250, x[n]:  (-0.891008,0.453987), y[n]:  (-0.890960,0.454074), y(t):  (-0.890963,0.454076), diff:  (-0.000003,0.000002)
n: 2195, t: 0.274375, x[n]:  (-0.923886,0.382669), y[n]:  (-0.923844,0.382759), y(t):  (-0.923847,0.382761), diff:  (-0.000004,0.000002)
n: 2196, t: 0.274500, x[n]:  (-0.951061,0.309005), y[n]:  (-0.951026,0.309098), y(t):  (-0.951030,0.309099), diff:  (-0.000004,0.000001)
n: 2197, t: 0.274625, x[n]:  (-0.972372,0.233435), y[n]:  (-0.972345,0.233531), y(t):  (-0.972349,0.233532), diff:  (-0.000004,0.000001)
n: 2198, t: 0.274750, x[n]:  (-0.987692,0.156412), y[n]:  (-0.987673,0.156510), y(t):  (-0.987676,0.156510), diff:  (-0.000004,0.000001)
n: 2199, t: 0.274875, x[n]:  (-0.996919,0.078439), y[n]:  (-0.996907,0.078538), y(t):  (-0.996911,0.078539), diff:  (-0.000004,0.000000)
n: 2200, t: 0.275000, x[n]: (-1.000000,-0.000002), y[n]:  (-0.999996,0.000098), y(t):  (-1.000000,0.000098), diff:  (-0.000004,0.000000)
n: 2201, t: 0.275125, x[n]: (-0.996916,-0.078473), y[n]: (-0.996920,-0.078374), y(t): (-0.996924,-0.078374), diff: (-0.000004,-0.000000)
n: 2202, t: 0.275250, x[n]: (-0.987687,-0.156446), y[n]: (-0.987698,-0.156347), y(t): (-0.987702,-0.156347), diff: (-0.000004,-0.000001)
n: 2203, t: 0.275375, x[n]: (-0.972368,-0.233454), y[n]: (-0.972387,-0.233356), y(t): (-0.972391,-0.233357), diff: (-0.000004,-0.000001)
n: 2204, t: 0.275500, x[n]: (-0.951055,-0.309022), y[n]: (-0.951082,-0.308927), y(t): (-0.951086,-0.308928), diff: (-0.000004,-0.000001)
n: 2205, t: 0.275625, x[n]: (-0.923873,-0.382700), y[n]: (-0.923907,-0.382607), y(t): (-0.923911,-0.382608), diff: (-0.000004,-0.000001)
n: 2206, t: 0.275750, x[n]: (-0.891000,-0.454004), y[n]: (-0.891041,-0.453914), y(t): (-0.891045,-0.453915), diff: (-0.000004,-0.000002)
n: 2207, t: 0.275875, x[n]: (-0.852642,-0.522496), y[n]: (-0.852690,-0.522409), y(t): (-0.852694,-0.522411), diff: (-0.000003,-0.000002)
n: 2208, t: 0.276000, x[n]: (-0.809002,-0.587805), y[n]: (-0.809058,-0.587723), y(t): (-0.809061,-0.587725), diff: (-0.000003,-0.000002)
n: 2209, t: 0.276125, x[n]: (-0.760402,-0.649453), y[n]: (-0.760463,-0.649375), y(t): (-0.760466,-0.649378), diff: (-0.000003,-0.000002)
n: 2210, t: 0.276250, x[n]: (-0.707104,-0.707110), y[n]: (-0.707172,-0.707037), y(t): (-0.707174,-0.707039), diff: (-0.000003,-0.000003)
n: 2211, t: 0.276375, x[n]: (-0.649436,-0.760417), y[n]: (-0.649509,-0.760349), y(t): (-0.649511,-0.760352), diff: (-0.000003,-0.000003)
n: 2212, t: 0.276500, x[n]: (-0.587774,-0.809025), y[n]: (-0.587852,-0.808963), y(t): (-0.587855,-0.808966), diff: (-0.000002,-0.000003)
n: 2213, t: 0.276625, x[n]: (-0.522489,-0.852646), y[n]: (-0.522572,-0.852591), y(t): (-0.522574,-0.852594), diff: (-0.000002,-0.000003)
n: 2214, t: 0.276750, x[n]: (-0.453983,-0.891010), y[n]: (-0.454070,-0.890962), y(t): (-0.454072,-0.890965), diff: (-0.000002,-0.000003)
n: 2215, t: 0.276875, x[n]: (-0.382665,-0.923887), y[n]: (-0.382755,-0.923846), y(t): (-0.382757,-0.923849), diff: (-0.000002,-0.000004)
n: 2216, t: 0.277000, x[n]: (-0.309015,-0.951057), y[n]: (-0.309108,-0.951023), y(t): (-0.309109,-0.951026), diff: (-0.000001,-0.000004)
n: 2217, t: 0.277125, x[n]: (-0.233446,-0.972370), y[n]: (-0.233542,-0.972343), y(t): (-0.233543,-0.972347), diff: (-0.000001,-0.000004)
n: 2218, t: 0.277250, x[n]: (-0.156423,-0.987690), y[n]: (-0.156520,-0.987671), y(t): (-0.156521,-0.987675), diff: (-0.000001,-0.000004)
n: 2219, t: 0.277375, x[n]: (-0.078450,-0.996918), y[n]: (-0.078549,-0.996906), y(t): (-0.078549,-0.996910), diff: (-0.000000,-0.000004)
n: 2220, t: 0.277500, x[n]:  (0.000006,-1.000000), y[n]: (-0.000093,-0.999996), y(t): (-0.000093,-1.000000), diff: (-0.000000,-0.000004)
n: 2221, t: 0.277625, x[n]:  (0.078478,-0.996916), y[n]:  (0.078378,-0.996920), y(t):  (0.078378,-0.996924), diff:  (0.000000,-0.000004)
n: 2222, t: 0.277750, x[n]:  (0.156450,-0.987686), y[n]:  (0.156351,-0.987698), y(t):  (0.156352,-0.987701), diff:  (0.000001,-0.000004)
n: 2223, t: 0.277875, x[n]:  (0.233458,-0.972367), y[n]:  (0.233360,-0.972386), y(t):  (0.233361,-0.972390), diff:  (0.000001,-0.000004)
n: 2224, t: 0.278000, x[n]:  (0.309041,-0.951049), y[n]:  (0.308945,-0.951076), y(t):  (0.308947,-0.951079), diff:  (0.000001,-0.000004)
n: 2225, t: 0.278125, x[n]:  (0.382690,-0.923877), y[n]:  (0.382597,-0.923911), y(t):  (0.382598,-0.923915), diff:  (0.000001,-0.000004)
n: 2226, t: 0.278250, x[n]:  (0.453994,-0.891005), y[n]:  (0.453904,-0.891046), y(t):  (0.453906,-0.891050), diff:  (0.000002,-0.000004)
n: 2227, t: 0.278375, x[n]:  (0.522500,-0.852639), y[n]:  (0.522413,-0.852688), y(t):  (0.522415,-0.852691), diff:  (0.000002,-0.000003)
n: 2228, t: 0.278500, x[n]:  (0.587797,-0.809009), y[n]:  (0.587714,-0.809064), y(t):  (0.587716,-0.809067), diff:  (0.000002,-0.000003)
n: 2229, t: 0.278625, x[n]:  (0.649457,-0.760399), y[n]:  (0.649378,-0.760460), y(t):  (0.649381,-0.760463), diff:  (0.000002,-0.000003)
n: 2230, t: 0.278750, x[n]:  (0.707113,-0.707101), y[n]:  (0.707040,-0.707168), y(t):  (0.707042,-0.707171), diff:  (0.000003,-0.000003)
n: 2231, t: 0.278875, x[n]:  (0.760419,-0.649432), y[n]:  (0.760352,-0.649505), y(t):  (0.760355,-0.649508), diff:  (0.000003,-0.000003)
n: 2232, t: 0.279000, x[n]:  (0.809028,-0.587771), y[n]:  (0.808966,-0.587849), y(t):  (0.808969,-0.587851), diff:  (0.000003,-0.000002)
n: 2233, t: 0.279125, x[n]:  (0.852640,-0.522499), y[n]:  (0.852585,-0.522581), y(t):  (0.852588,-0.522583), diff:  (0.000003,-0.000002)
n: 2234, t: 0.279250, x[n]:  (0.891012,-0.453980), y[n]:  (0.890964,-0.454066), y(t):  (0.890967,-0.454068), diff:  (0.000003,-0.000002)
n: 2235, t: 0.279375, x[n]:  (0.923883,-0.382675), y[n]:  (0.923842,-0.382765), y(t):  (0.923845,-0.382767), diff:  (0.000004,-0.000002)
n: 2236, t: 0.279500, x[n]:  (0.951059,-0.309011), y[n]:  (0.951024,-0.309104), y(t):  (0.951028,-0.309105), diff:  (0.000004,-0.000001)
n: 2237, t: 0.279625, x[n]:  (0.972371,-0.233442), y[n]:  (0.972344,-0.233537), y(t):  (0.972348,-0.233538), diff:  (0.000004,-0.000001)
n: 2238, t: 0.279750, x[n]:  (0.987691,-0.156418), y[n]:  (0.987671,-0.156516), y(t):  (0.987675,-0.156517), diff:  (0.000004,-0.000001)
n: 2239, t: 0.279875, x[n]:  (0.996918,-0.078446), y[n]:  (0.996907,-0.078544), y(t):  (0.996911,-0.078545), diff:  (0.000004,-0.000000)
n: 2240, t: 0.280000, x[n]:   (1.000000,0.000011), y[n]:  (0.999996,-0.000089), y(t):  (1.000000,-0.000089), diff:  (0.000004,-0.000000)
n: 2241, t: 0.280125, x[n]:   (0.996916,0.078482), y[n]:   (0.996919,0.078383), y(t):   (0.996923,0.078383), diff:   (0.000004,0.000000)
n: 2242, t: 0.280250, x[n]:   (0.987688,0.156439), y[n]:   (0.987699,0.156341), y(t):   (0.987703,0.156341), diff:   (0.000004,0.000000)
n: 2243, t: 0.280375, x[n]:   (0.972369,0.233447), y[n]:   (0.972389,0.233350), y(t):   (0.972393,0.233351), diff:   (0.000004,0.000001)
n: 2244, t: 0.280500, x[n]:   (0.951052,0.309031), y[n]:   (0.951079,0.308935), y(t):   (0.951083,0.308936), diff:   (0.000004,0.000001)
n: 2245, t: 0.280625, x[n]:   (0.923875,0.382694), y[n]:   (0.923909,0.382601), y(t):   (0.923913,0.382602), diff:   (0.000004,0.000001)
n: 2246, t: 0.280750, x[n]:   (0.891002,0.453998), y[n]:   (0.891044,0.453908), y(t):   (0.891048,0.453910), diff:   (0.000004,0.000002)
n: 2247, t: 0.280875, x[n]:   (0.852629,0.522517), y[n]:   (0.852678,0.522430), y(t):   (0.852681,0.522432), diff:   (0.000003,0.000002)
n: 2248, t: 0.281000, x[n]:   (0.809006,0.587800), y[n]:   (0.809061,0.587718), y(t):   (0.809065,0.587720), diff:   (0.000003,0.000002)
n: 2249, t: 0.281125, x[n]:   (0.760396,0.649460), y[n]:   (0.760457,0.649382), y(t):   (0.760460,0.649384), diff:   (0.000003,0.000002)
n: 2250, t: 0.281250, x[n]:   (0.707108,0.707105), y[n]:   (0.707176,0.707032), y(t):   (0.707179,0.707035), diff:   (0.000003,0.000003)
n: 2251, t: 0.281375, x[n]:   (0.649440,0.760412), y[n]:   (0.649513,0.760345), y(t):   (0.649516,0.760348), diff:   (0.000003,0.000003)
n: 2252, t: 0.281500, x[n]:   (0.587779,0.809021), y[n]:   (0.587858,0.808960), y(t):   (0.587860,0.808963), diff:   (0.000002,0.000003)
n: 2253, t: 0.281625, x[n]:   (0.522495,0.852642), y[n]:   (0.522578,0.852587), y(t):   (0.522580,0.852590), diff:   (0.000002,0.000003)
n: 2254, t: 0.281750, x[n]:   (0.453976,0.891014), y[n]:   (0.454062,0.890966), y(t):   (0.454064,0.890969), diff:   (0.000002,0.000003)
n: 2255, t: 0.281875, x[n]:   (0.382671,0.923885), y[n]:   (0.382761,0.923843), y(t):   (0.382762,0.923847), diff:   (0.000002,0.000004)
n: 2256, t: 0.282000, x[n]:   (0.309006,0.951060), y[n]:   (0.309100,0.951026), y(t):   (0.309101,0.951029), diff:   (0.000001,0.000004)
n: 2257, t: 0.282125, x[n]:   (0.233422,0.972375), y[n]:   (0.233518,0.972348), y(t):   (0.233519,0.972352), diff:   (0.000001,0.000004)
n: 2258, t: 0.282250, x[n]:   (0.156414,0.987692), y[n]:   (0.156512,0.987672), y(t):   (0.156512,0.987676), diff:   (0.000001,0.000004)
n: 2259, t: 0.282375, x[n]:   (0.078456,0.996918), y[n]:   (0.078555,0.996906), y(t):   (0.078556,0.996910), diff:   (0.000000,0.000004)
n: 2260, t: 0.282500, x[n]:   (0.000000,1.000000), y[n]:   (0.000100,0.999996), y(t):   (0.000100,1.000000), diff:   (0.000000,0.000004)
n: 2261, t: 0.282625, x[n]:  (-0.078471,0.996916), y[n]:  (-0.078372,0.996920), y(t):  (-0.078372,0.996924), diff:  (-0.000000,0.000004)
n: 2262, t: 0.282750, x[n]:  (-0.156444,0.987687), y[n]:  (-0.156345,0.987699), y(t):  (-0.156346,0.987702), diff:  (-0.000001,0.000004)
n: 2263, t: 0.282875, x[n]:  (-0.233452,0.972368), y[n]:  (-0.233354,0.972388), y(t):  (-0.233355,0.972392), diff:  (-0.000001,0.000004)
n: 2264, t: 0.283000, x[n]:  (-0.309035,0.951051), y[n]:  (-0.308939,0.951078), y(t):  (-0.308941,0.951081), diff:  (-0.000001,0.000004)
n: 2265, t: 0.283125, x[n]:  (-0.382698,0.923873), y[n]:  (-0.382605,0.923908), y(t):  (-0.382606,0.923911), diff:  (-0.000001,0.000004)
n: 2266, t: 0.283250, x[n]:  (-0.454002,0.891000), y[n]:  (-0.453912,0.891042), y(t):  (-0.453914,0.891046), diff:  (-0.000002,0.000004)
n: 2267, t: 0.283375, x[n]:  (-0.522521,0.852627), y[n]:  (-0.522434,0.852675), y(t):  (-0.522436,0.852679), diff:  (-0.000002,0.000003)
n: 2268, t: 0.283500, x[n]:  (-0.587792,0.809012), y[n]:  (-0.587709,0.809068), y(t):  (-0.587711,0.809071), diff:  (-0.000002,0.000003)
n: 2269, t: 0.283625, x[n]:  (-0.649452,0.760403), y[n]:  (-0.649374,0.760464), y(t):  (-0.649376,0.760467), diff:  (-0.000002,0.000003)
n: 2270, t: 0.283750, x[n]:  (-0.707119,0.707095), y[n]:  (-0.707046,0.707162), y(t):  (-0.707049,0.707165), diff:  (-0.000003,0.000003)
n: 2271, t: 0.283875, x[n]:  (-0.760415,0.649437), y[n]:  (-0.760348,0.649510), y(t):  (-0.760351,0.649513), diff:  (-0.000003,0.000003)
n: 2272, t: 0.284000, x[n]:  (-0.809024,0.587776), y[n]:  (-0.808962,0.587854), y(t):  (-0.808965,0.587856), diff:  (-0.000003,0.000002)
n: 2273, t: 0.284125, x[n]:  (-0.852645,0.522491), y[n]:  (-0.852590,0.522574), y(t):  (-0.852593,0.522576), diff:  (-0.000003,0.000002)
n: 2274, t: 0.284250, x[n]:  (-0.891016,0.453972), y[n]:  (-0.890968,0.454058), y(t):  (-0.890971,0.454060), diff:  (-0.000003,0.000002)
n: 2275, t: 0.284375, x[n]:  (-0.923887,0.382666), y[n]:  (-0.923845,0.382757), y(t):  (-0.923849,0.382758), diff:  (-0.000004,0.000002)
n: 2276, t: 0.284500, x[n]:  (-0.951057,0.309017), y[n]:  (-0.951022,0.309110), y(t):  (-0.951026,0.309111), diff:  (-0.000004,0.000001)
n: 2277, t: 0.284625, x[n]:  (-0.972373,0.233433), y[n]:  (-0.972346,0.233529), y(t):  (-0.972350,0.233530), diff:  (-0.000004,0.000001)
n: 2278, t: 0.284750, x[n]:  (-0.987690,0.156425), y[n]:  (-0.987671,0.156522), y(t):  (-0.987674,0.156523), diff:  (-0.000004,0.000001)
n: 2279, t: 0.284875, x[n]:  (-0.996918,0.078452), y[n]:  (-0.996906,0.078551), y(t):  (-0.996910,0.078551), diff:  (-0.000004,0.000000)
n: 2280, t: 0.285000, x[n]: (-1.000000,-0.000020), y[n]:  (-0.999996,0.000080), y(t):  (-1.000000,0.000080), diff:  (-0.000004,0.000000)
n: 2281, t: 0.285125, x[n]: (-0.996916,-0.078476), y[n]: (-0.996920,-0.078376), y(t): (-0.996924,-0.078377), diff: (-0.000004,-0.000000)
n: 2282, t: 0.285250, x[n]: (-0.987686,-0.156448), y[n]: (-0.987698,-0.156349), y(t): (-0.987702,-0.156350), diff: (-0.000004,-0.000001)
n: 2283, t: 0.285375, x[n]: (-0.972371,-0.233441), y[n]: (-0.972390,-0.233344), y(t): (-0.972394,-0.233345), diff: (-0.000004,-0.000001)
n: 2284, t: 0.285500, x[n]: (-0.951054,-0.309025), y[n]: (-0.951081,-0.308929), y(t): (-0.951085,-0.308930), diff: (-0.000004,-0.000001)
n: 2285, t: 0.285625, x[n]: (-0.923877,-0.382688), y[n]: (-0.923912,-0.382595), y(t): (-0.923916,-0.382596), diff: (-0.000004,-0.000001)
n: 2286, t: 0.285750, x[n]: (-0.891005,-0.453993), y[n]: (-0.891047,-0.453903), y(t): (-0.891051,-0.453904), diff: (-0.000004,-0.000002)
n: 2287, t: 0.285875, x[n]: (-0.852632,-0.522511), y[n]: (-0.852681,-0.522425), y(t): (-0.852684,-0.522427), diff: (-0.000003,-0.000002)
n: 2288, t: 0.286000, x[n]: (-0.809010,-0.587795), y[n]: (-0.809065,-0.587712), y(t): (-0.809068,-0.587715), diff: (-0.000003,-0.000002)
n: 2289, t: 0.286125, x[n]: (-0.760400,-0.649455), y[n]: (-0.760462,-0.649377), y(t): (-0.760465,-0.649379), diff: (-0.000003,-0.000002)
n: 2290, t: 0.286250, x[n]: (-0.707091,-0.707122), y[n]: (-0.707159,-0.707049), y(t): (-0.707162,-0.707052), diff: (-0.000003,-0.000003)
n: 2291, t: 0.286375, x[n]: (-0.649434,-0.760418), y[n]: (-0.649507,-0.760351), y(t): (-0.649509,-0.760354), diff: (-0.000003,-0.000003)
n: 2292, t: 0.286500, x[n]: (-0.587785,-0.809017), y[n]: (-0.587863,-0.808956), y(t): (-0.587865,-0.808959), diff: (-0.000002,-0.000003)
n: 2293, t: 0.286625, x[n]: (-0.522487,-0.852647), y[n]: (-0.522570,-0.852592), y(t): (-0.522572,-0.852595), diff: (-0.000002,-0.000003)
n: 2294, t: 0.286750, x[n]: (-0.453981,-0.891011), y[n]: (-0.454068,-0.890963), y(t): (-0.454070,-0.890966), diff: (-0.000002,-0.000003)
n: 2295, t: 0.286875, x[n]: (-0.382676,-0.923882), y[n]: (-0.382767,-0.923841), y(t): (-0.382768,-0.923844), diff: (-0.000002,-0.000004)
n: 2296, t: 0.287000, x[n]: (-0.309012,-0.951058), y[n]: (-0.309106,-0.951024), y(t): (-0.309107,-0.951027), diff: (-0.000001,-0.000004)
n: 2297, t: 0.287125, x[n]: (-0.233429,-0.972374), y[n]: (-0.233524,-0.972347), y(t): (-0.233525,-0.972351), diff: (-0.000001,-0.000004)
n: 2298, t: 0.287250, x[n]: (-0.156420,-0.987691), y[n]: (-0.156518,-0.987671), y(t): (-0.156519,-0.987675), diff: (-0.000001,-0.000004)
n: 2299, t: 0.287375, x[n]: (-0.078448,-0.996918), y[n]: (-0.078546,-0.996907), y(t): (-0.078547,-0.996910), diff: (-0.000000,-0.000004)
n: 2300, t: 0.287500, x[n]:  (0.000024,-1.000000), y[n]: (-0.000075,-0.999996), y(t): (-0.000075,-1.000000), diff: (-0.000000,-0.000004)
n: 2301, t: 0.287625, x[n]:  (0.078465,-0.996917), y[n]:  (0.078366,-0.996921), y(t):  (0.078366,-0.996925), diff:  (0.000000,-0.000004)
n: 2302, t: 0.287750, x[n]:  (0.156437,-0.987688), y[n]:  (0.156339,-0.987700), y(t):  (0.156339,-0.987703), diff:  (0.000001,-0.000004)
n: 2303, t: 0.287875, x[n]:  (0.233460,-0.972366), y[n]:  (0.233363,-0.972386), y(t):  (0.233364,-0.972390), diff:  (0.000001,-0.000004)
n: 2304, t: 0.288000, x[n]:  (0.309029,-0.951053), y[n]:  (0.308933,-0.951080), y(t):  (0.308934,-0.951083), diff:  (0.000001,-0.000004)
n: 2305, t: 0.288125, x[n]:  (0.382693,-0.923876), y[n]:  (0.382599,-0.923910), y(t):  (0.382601,-0.923914), diff:  (0.000001,-0.000004)
n: 2306, t: 0.288250, x[n]:  (0.453997,-0.891003), y[n]:  (0.453906,-0.891045), y(t):  (0.453908,-0.891049), diff:  (0.000002,-0.000004)
n: 2307, t: 0.288375, x[n]:  (0.522515,-0.852630), y[n]:  (0.522428,-0.852679), y(t):  (0.522430,-0.852682), diff:  (0.000002,-0.000003)
n: 2308, t: 0.288500, x[n]:  (0.587799,-0.809007), y[n]:  (0.587716,-0.809062), y(t):  (0.587718,-0.809066), diff:  (0.000002,-0.000003)
n: 2309, t: 0.288625, x[n]:  (0.649447,-0.760407), y[n]:  (0.649369,-0.760468), y(t):  (0.649371,-0.760472), diff:  (0.000002,-0.000003)
n: 2310, t: 0.288750, x[n]:  (0.707115,-0.707099), y[n]:  (0.707042,-0.707167), y(t):  (0.707044,-0.707169), diff:  (0.000003,-0.000003)
n: 2311, t: 0.288875, x[n]:  (0.760411,-0.649442), y[n]:  (0.760344,-0.649515), y(t):  (0.760347,-0.649518), diff:  (0.000003,-0.000003)
n: 2312, t: 0.289000, x[n]:  (0.809020,-0.587781), y[n]:  (0.808959,-0.587859), y(t):  (0.808962,-0.587861), diff:  (0.000003,-0.000002)
n: 2313, t: 0.289125, x[n]:  (0.852649,-0.522483), y[n]:  (0.852594,-0.522566), y(t):  (0.852597,-0.522568), diff:  (0.000003,-0.000002)
n: 2314, t: 0.289250, x[n]:  (0.891013,-0.453977), y[n]:  (0.890965,-0.454064), y(t):  (0.890968,-0.454066), diff:  (0.000003,-0.000002)
n: 2315, t: 0.289375, x[n]:  (0.923884,-0.382672), y[n]:  (0.923843,-0.382763), y(t):  (0.923846,-0.382764), diff:  (0.000004,-0.000002)
n: 2316, t: 0.289500, x[n]:  (0.951064,-0.308994), y[n]:  (0.951030,-0.309087), y(t):  (0.951033,-0.309088), diff:  (0.000004,-0.000001)
